                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.71336,                0.88722,                  1.117,                0.67438,                0.53414,                0.56325,                0.45917,                  0.725,                 1.6969,                 1.1457,             0.00095482,             0.00095482,             0.00095482
                     74,                0.73687,                0.90171,                 1.1286,                0.50523,                0.70359,                0.64651,                0.48642,                0.76583,                 1.4074,                 1.1634,             0.00095262,             0.00095262,             0.00095262
                     75,                 0.7282,                0.90191,                 1.1297,                0.43211,                0.64017,                0.55482,                0.43746,                 0.7688,                 1.2003,                 1.1756,             0.00095042,             0.00095042,             0.00095042
                     76,                0.69831,                0.88817,                 1.1012,                0.44665,                0.59056,                0.53797,                0.42832,                0.76665,                 1.6666,                 1.1741,             0.00094822,             0.00094822,             0.00094822
                     77,                0.69062,                0.90849,                 1.1081,                0.61794,                0.62468,                0.62841,                0.50024,                0.76065,                 1.2862,                 1.1501,             0.00094602,             0.00094602,             0.00094602
                     78,                0.70673,                0.88916,                 1.1014,                0.45764,                  0.638,                0.58192,                0.47032,                 0.7317,                 1.6921,                 1.1571,             0.00094382,             0.00094382,             0.00094382
                     79,                0.69406,                0.86837,                 1.1031,                0.62699,                0.65927,                 0.6298,                0.50244,                0.71187,                 1.1482,                 1.1251,             0.00094162,             0.00094162,             0.00094162
                     80,                0.72847,                0.86801,                  1.121,                 0.6359,                0.62206,                0.62268,                0.50816,                0.70038,                 1.3644,                 1.1233,             0.00093942,             0.00093942,             0.00093942
                     81,                0.68731,                0.84233,                 1.1046,                0.65597,                0.62956,                0.62926,                0.50564,                0.73662,                  1.251,                 1.1292,             0.00093722,             0.00093722,             0.00093722
                     82,                0.71777,                0.89718,                 1.1172,                 0.4886,                0.63644,                0.57011,                0.45354,                 0.8046,                 1.8049,                 1.2272,             0.00093502,             0.00093502,             0.00093502
