                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.82399,                0.94645,                 1.1858,                0.69459,                0.66411,                0.70874,                0.53085,                0.86557,                0.92127,                 1.2542,              0.0089902,              0.0089902,              0.0089902
                     54,                0.81064,                0.93615,                 1.1763,                0.73496,                0.67745,                0.73789,                0.55326,                0.87748,                0.91011,                 1.2746,              0.0089704,              0.0089704,              0.0089704
                     55,                0.80812,                0.91275,                 1.1616,                0.73182,                0.63995,                0.69472,                0.52292,                0.86316,                0.94293,                 1.2616,              0.0089506,              0.0089506,              0.0089506
                     56,                0.81814,                0.91868,                 1.1833,                0.72792,                 0.6419,                 0.7107,                0.53456,                 0.8725,                0.94373,                 1.2664,              0.0089308,              0.0089308,              0.0089308
                     57,                0.82208,                0.90874,                 1.1801,                0.70933,                0.68328,                0.72198,                0.54834,                 0.8547,                0.90893,                 1.2546,               0.008911,               0.008911,               0.008911
                     58,                 0.8194,                0.90897,                 1.1762,                0.71115,                0.68076,                0.72579,                0.55437,                0.86653,                0.91576,                  1.264,              0.0088912,              0.0088912,              0.0088912
                     59,                0.80033,                0.89086,                  1.171,                0.67015,                0.67066,                0.72104,                0.54593,                 0.8653,                0.91814,                 1.2602,              0.0088714,              0.0088714,              0.0088714
                     60,                0.79745,                0.88198,                 1.1694,                0.73072,                 0.6777,                0.72844,                0.55307,                0.86221,                0.90403,                 1.2474,              0.0088516,              0.0088516,              0.0088516
                     61,                 0.8026,                0.87856,                  1.175,                0.71551,                0.68062,                 0.7332,                0.55837,                0.89079,                0.90373,                 1.2713,              0.0088318,              0.0088318,              0.0088318
                     62,                0.80883,                0.89732,                 1.1693,                0.75372,                 0.6619,                0.74048,                0.56753,                0.85006,                0.86105,                 1.2435,               0.008812,               0.008812,               0.008812
                     63,                0.80158,                0.88456,                 1.1672,                0.66974,                0.70102,                0.71074,                0.54625,                0.84647,                0.95005,                 1.2373,              0.0087922,              0.0087922,              0.0087922
                     64,                0.80498,                0.88203,                 1.1775,                0.72851,                0.68665,                0.74631,                 0.5736,                0.84656,                0.85512,                 1.2343,              0.0087724,              0.0087724,              0.0087724
                     65,                0.80218,                0.88608,                 1.1651,                0.67888,                0.70916,                0.73321,                0.55818,                0.86786,                0.86721,                 1.2534,              0.0087526,              0.0087526,              0.0087526
                     66,                0.79076,                0.87677,                 1.1657,                0.69375,                0.69209,                0.72556,                0.54892,                0.85447,                0.88949,                 1.2505,              0.0087328,              0.0087328,              0.0087328
                     67,                0.78939,                0.85504,                 1.1646,                  0.728,                0.67945,                0.73177,                0.55561,                0.84397,                0.87027,                 1.2372,               0.008713,               0.008713,               0.008713
                     68,                0.78976,                0.86522,                 1.1614,                 0.7487,                0.69108,                0.72998,                0.55092,                0.85141,                0.89409,                 1.2536,              0.0086932,              0.0086932,              0.0086932
                     69,                0.79173,                0.84865,                 1.1534,                0.73071,                0.67815,                0.73262,                0.55384,                0.85849,                0.87196,                 1.2454,              0.0086734,              0.0086734,              0.0086734
                     70,                0.78073,                0.84818,                   1.15,                0.74927,                0.67745,                0.73217,                0.56155,                 0.8436,                0.88675,                 1.2424,              0.0086536,              0.0086536,              0.0086536
                     71,                0.77797,                0.84316,                 1.1546,                0.76629,                0.67104,                0.73051,                0.56297,                0.85157,                0.87496,                 1.2495,              0.0086338,              0.0086338,              0.0086338
                     72,                 0.7919,                0.84148,                 1.1614,                 0.7152,                0.68256,                0.73126,                 0.5587,                 0.8488,                0.88655,                 1.2386,               0.008614,               0.008614,               0.008614
                     73,                0.77689,                0.82748,                 1.1531,                0.76407,                0.68593,                0.73913,                0.56335,                0.83686,                0.86386,                 1.2337,              0.0085942,              0.0085942,              0.0085942
                     74,                0.77893,                0.82881,                 1.1538,                 0.7479,                0.67592,                0.73052,                0.55575,                0.85189,                0.87456,                 1.2445,              0.0085744,              0.0085744,              0.0085744
