                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.65578,                0.85479,                  1.101,                0.52679,                0.59286,                0.60622,                0.48275,                0.69143,                 1.6194,                 1.1246,             0.00087782,             0.00087782,             0.00087782
                    109,                0.66047,                0.82396,                 1.0873,                0.47148,                0.69378,                0.63945,                0.49993,                0.67863,                 1.4665,                 1.0923,             0.00087562,             0.00087562,             0.00087562
                    110,                0.67648,                0.86548,                  1.111,                0.53587,                0.74601,                0.71246,                0.58188,                0.66183,                 1.3164,                 1.0637,             0.00087342,             0.00087342,             0.00087342
                    111,                0.66562,                0.85325,                 1.0944,                0.63099,                0.61196,                0.64966,                0.51982,                0.70727,                 1.7981,                 1.1094,             0.00087122,             0.00087122,             0.00087122
                    112,                0.65956,                 0.8225,                 1.0988,                0.66934,                0.64041,                0.59876,                0.49613,                0.68113,                 1.6495,                 1.0935,             0.00086902,             0.00086902,             0.00086902
                    113,                0.64984,                0.82011,                 1.0886,                0.86928,                0.53947,                0.65932,                0.54426,                0.65001,                 1.0599,                  1.051,             0.00086682,             0.00086682,             0.00086682
                    114,                0.67467,                0.85372,                   1.11,                 0.4429,                0.71803,                0.61973,                0.49625,                0.68651,                 1.1655,                  1.081,             0.00086462,             0.00086462,             0.00086462
                    115,                0.63806,                0.77647,                 1.0989,                0.44031,                0.67248,                0.61498,                0.50755,                0.68897,                 1.1444,                 1.1003,             0.00086242,             0.00086242,             0.00086242
                    116,                0.64227,                0.80133,                 1.0804,                0.79306,                  0.558,                0.61387,                0.48531,                0.70851,                 1.4498,                 1.1342,             0.00086023,             0.00086023,             0.00086023
                    117,                0.62847,                0.76468,                 1.0762,                0.59529,                0.52652,                0.60208,                0.48582,                0.67728,                  1.306,                 1.1068,             0.00085803,             0.00085803,             0.00085803
                    118,                0.66029,                0.80736,                 1.1024,                0.77997,                0.45272,                0.55056,                0.44929,                0.72394,                 1.4128,                 1.1588,             0.00085583,             0.00085583,             0.00085583
                    119,                0.65217,                0.78013,                 1.0782,                0.52213,                0.71312,                0.67752,                0.54494,                0.70183,                 1.6921,                 1.1139,             0.00085363,             0.00085363,             0.00085363
                    120,                0.64047,                 0.8363,                 1.0761,                0.57786,                 0.5374,                0.61037,                0.48326,                0.72039,                  1.107,                 1.1541,             0.00085143,             0.00085143,             0.00085143
                    121,                 0.6501,                0.83679,                 1.0888,                0.53505,                0.61115,                0.59504,                0.47378,                  0.702,                 1.2501,                 1.0975,             0.00084923,             0.00084923,             0.00084923
                    122,                0.64213,                  0.799,                 1.0768,                0.50626,                 0.5629,                0.59161,                0.48736,                0.64161,                 1.0159,                  1.068,             0.00084703,             0.00084703,             0.00084703
                    123,                0.62394,                0.77844,                 1.0682,                0.49152,                0.66705,                0.62796,                0.49881,                0.65721,                 1.5621,                 1.0728,             0.00084483,             0.00084483,             0.00084483
                    124,                0.62672,                0.78199,                 1.0781,                 0.5145,                0.59803,                0.60312,                0.47324,                0.70909,                 1.7571,                 1.1444,             0.00084263,             0.00084263,             0.00084263
                    125,                0.59811,                 0.7529,                 1.0698,                0.50173,                0.58105,                0.61981,                 0.5035,                0.70391,                  1.028,                  1.098,             0.00084043,             0.00084043,             0.00084043
                    126,                0.60284,                0.73373,                 1.0632,                0.71153,                0.55194,                0.60451,                0.47392,                0.71758,                  1.836,                 1.1159,             0.00083823,             0.00083823,             0.00083823
                    127,                0.63497,                0.77669,                 1.0667,                0.48627,                0.60863,                0.59632,                0.47597,                0.66441,                 1.7346,                 1.0921,             0.00083603,             0.00083603,             0.00083603
                    128,                0.60854,                0.74413,                 1.0698,                0.74293,                0.58785,                0.62614,                0.51579,                0.64616,                 1.0139,                 1.0579,             0.00083383,             0.00083383,             0.00083383
